id,gold_pattern,epoch4_pred8way,epoch4_gold_q,epoch4_gold_rank,epoch4_top1_margin,epoch4_gold_margin,epoch4_norm_entropy,epoch4_eff_support,epoch5_pred8way,epoch5_gold_q,epoch5_gold_rank,epoch5_top1_margin,epoch5_gold_margin,epoch5_norm_entropy,epoch5_eff_support,v1_pred8way,v1_gold_q,v1_gold_rank,v1_top1_margin,v1_gold_margin,v1_norm_entropy,v1_eff_support,v2_pred8way,v2_gold_q,v2_gold_rank,v2_top1_margin,v2_gold_margin,v2_norm_entropy,v2_eff_support,v3_pred8way,v3_gold_q,v3_gold_rank,v3_top1_margin,v3_gold_margin,v3_norm_entropy,v3_eff_support
kk_grpo_v3_final_holdout_001534,NKN,KKN,0.085026,3,0.6299,-1.9470,0.429875,2.4446,KKN,0.164581,2,1.5354,-1.5354,0.332627,1.9971,KKN,0.020343,2,3.8725,-3.8725,0.054476,1.1199,KKN,0.037343,2,3.2335,-3.2335,0.114477,1.2688,KKN,0.017983,2,3.9977,-3.9977,0.051536,1.1131
kk_grpo_v3_final_holdout_001535,NNN,NNN,0.993976,1,5.1263,5.1263,0.018050,1.0382,NNN,0.996373,1,5.6250,5.6250,0.011651,1.0245,NNN,0.998940,1,6.8757,6.8757,0.004082,1.0085,NNN,0.999063,1,6.9998,6.9998,0.003653,1.0076,NNN,0.999756,1,8.3778,8.3778,0.001127,1.0023
kk_grpo_v3_final_holdout_001536,KNK,KNK,0.776890,1,1.3970,1.3970,0.304954,1.8854,KNK,0.964912,1,3.6709,3.6709,0.086887,1.1980,KNK,0.901389,1,2.2941,2.2941,0.170462,1.4254,KNK,0.998342,1,6.7517,6.7517,0.006431,1.0135,KNK,0.990944,1,5.1263,5.1263,0.027697,1.0593
kk_grpo_v3_final_holdout_001537,KKN,NNK,0.404316,2,0.1809,-0.1809,0.470841,2.6620,KKN,0.499890,1,0.3132,0.3132,0.474117,2.6802,NNK,0.047434,3,1.4999,-2.7984,0.309511,1.9033,NNK,0.407526,2,0.2740,-0.2740,0.414775,2.3691,NNK,0.182428,2,1.4702,-1.4702,0.280576,1.7922
kk_grpo_v3_final_holdout_001538,NKK,NKK,0.848999,1,1.8682,1.8682,0.239350,1.6450,NKK,0.904680,1,2.2509,2.2509,0.151558,1.3705,NKK,0.962650,1,3.2503,3.2503,0.076803,1.1732,NKK,0.957914,1,3.1260,3.1260,0.084086,1.1911,NKK,0.943945,1,2.8722,2.8722,0.108997,1.2544
kk_grpo_v3_final_holdout_001539,KKN,KNN,0.294595,2,0.2646,-0.2646,0.626844,3.6821,KKN,0.473551,1,0.6326,0.6326,0.580386,3.3430,KKN,0.913633,1,2.7139,2.7139,0.173953,1.4358,KNN,0.164265,2,1.5764,-1.5764,0.296751,1.8535,KKN,0.813769,1,1.5008,1.5008,0.242456,1.6556
kk_grpo_v3_final_holdout_001540,NNN,NNN,0.818244,1,1.8077,1.8077,0.291959,1.8351,NNN,0.556816,1,0.2469,0.2469,0.352059,2.0794,NNN,0.405068,1,0.0367,0.0367,0.528545,3.0014,NNK,0.020324,3,0.9242,-3.5403,0.332076,1.9948,NNK,0.000021,4,2.3870,-10.6409,0.211795,1.5534
kk_grpo_v3_final_holdout_001541,KKN,KKN,0.531209,1,0.1317,0.1317,0.341520,2.0343,KKN,0.754919,1,1.1267,1.1267,0.269308,1.7507,KKN,0.622455,1,0.5620,0.5620,0.360090,2.1144,KNN,0.407354,2,0.3639,-0.3639,0.342297,2.0376,KKN,0.914901,1,2.9514,2.9514,0.168157,1.4186
kk_grpo_v3_final_holdout_001542,NKK,NKK,0.924052,1,2.5003,2.5003,0.129732,1.3097,NKK,0.932441,1,2.6250,2.6250,0.118968,1.2807,NKK,0.966901,1,3.3749,3.3749,0.069955,1.1566,NKK,0.998040,1,6.2497,6.2497,0.006909,1.0145,NKK,0.988996,1,4.5001,4.5001,0.029197,1.0626
kk_grpo_v3_final_holdout_001543,NKK,NKK,0.994747,1,5.2500,5.2500,0.015880,1.0336,NKK,0.999808,1,8.6249,8.6249,0.000906,1.0019,NKK,0.994069,1,5.1250,5.1250,0.017535,1.0371,NKK,0.998827,1,6.7500,6.7500,0.004382,1.0092,NKK,0.995371,1,5.3750,5.3750,0.014245,1.0301
kk_grpo_v3_final_holdout_001544,NNK,NKK,0.205816,2,1.2014,-1.2014,0.448288,2.5401,NKK,0.161173,2,1.6240,-1.6240,0.264475,1.7332,NKK,0.268663,2,0.9999,-0.9999,0.284219,1.8058,NKK,0.376728,2,0.4997,-0.4997,0.326283,1.9709,NKK,0.347669,2,0.6249,-0.6249,0.319991,1.9453
kk_grpo_v3_final_holdout_001545,KKK,KKK,0.999934,1,9.7931,9.7931,0.000357,1.0007,KKK,0.999997,1,13.3759,13.3759,0.000019,1.0000,KKK,0.999996,1,12.8756,12.8756,0.000024,1.0001,KKK,0.999994,1,12.4375,12.4375,0.000038,1.0001,KKK,0.999996,1,12.3753,12.3753,0.000029,1.0001
kk_grpo_v3_final_holdout_001546,KKN,KKN,0.817592,1,1.7256,1.7256,0.272581,1.7626,KKN,0.997525,1,6.4742,6.4742,0.009133,1.0192,KKN,0.999736,1,8.6369,8.6369,0.001261,1.0026,KKN,0.999289,1,7.4515,7.4515,0.002985,1.0062,KKN,0.999972,1,11.0538,11.0538,0.000165,1.0003
kk_grpo_v3_final_holdout_001547,KKK,KKK,0.811386,1,1.5855,1.5855,0.275598,1.7737,KKK,0.939799,1,2.7893,2.7893,0.114707,1.2694,KKK,0.994079,1,5.1296,5.1296,0.017567,1.0372,KKK,0.995386,1,5.3779,5.3779,0.014210,1.0300,KKK,0.994083,1,5.1392,5.1392,0.017669,1.0374
kk_grpo_v3_final_holdout_001548,KNK,KNK,0.965533,1,3.5263,3.5263,0.082113,1.1862,KNK,0.995600,1,5.7501,5.7501,0.015150,1.0320,KNK,0.998194,1,6.5102,6.5102,0.006854,1.0144,KNK,0.999934,1,10.2578,10.2578,0.000371,1.0008,KNK,0.998913,1,7.0192,7.0192,0.004409,1.0092
kk_grpo_v3_final_holdout_001549,KKN,KKN,0.834656,1,1.8374,1.8374,0.255300,1.7004,KKN,0.848010,1,1.7453,1.7453,0.213763,1.5597,KKN,0.952511,1,3.0004,3.0004,0.092216,1.2114,KKN,0.994800,1,5.3743,5.3743,0.016602,1.0351,KKN,0.977912,1,4.3650,4.3650,0.058473,1.1293
kk_grpo_v3_final_holdout_001550,NNK,NKN,0.102923,3,0.3750,-1.5533,0.599660,3.4797,NKK,0.042768,4,2.2273,-2.9108,0.388239,2.2419,NKK,0.023115,3,1.7834,-3.5771,0.277667,1.7814,NKK,0.010695,3,3.8750,-4.5058,0.079374,1.1795,NKK,0.089358,3,0.3750,-1.7889,0.464728,2.6284
kk_grpo_v3_final_holdout_001551,KKN,KNK,0.148040,2,1.7496,-1.7496,0.203282,1.5261,KNK,0.245081,2,1.1249,-1.1249,0.268203,1.7467,KNK,0.020331,2,3.8749,-3.8749,0.048291,1.1056,KNK,0.053401,2,2.8750,-2.8750,0.100282,1.2319,KNK,0.119185,2,2.0001,-2.0001,0.175985,1.4419
kk_grpo_v3_final_holdout_001552,KNN,KNN,0.880653,1,2.0000,2.0000,0.176474,1.4434,KNN,0.893282,1,2.1250,2.1250,0.163451,1.4048,KNN,0.893299,1,2.1250,2.1250,0.163357,1.4045,KNN,0.995385,1,5.3750,5.3750,0.014173,1.0299,KNN,0.893277,1,2.1250,2.1250,0.163473,1.4049
kk_grpo_v3_final_holdout_001553,NNN,NNN,0.513694,1,0.2152,0.2152,0.461378,2.6102,NKK,0.235780,2,1.1469,-1.1469,0.318944,1.9410,NKK,0.255957,2,1.0285,-1.0285,0.340185,2.0287,NNN,0.783285,1,1.3152,1.3152,0.265745,1.7378,NNN,0.907940,1,2.4820,2.4820,0.170787,1.4264
kk_grpo_v3_final_holdout_001554,NKK,NKK,0.631229,1,1.3597,1.3597,0.496563,2.8083,NKK,0.828481,1,1.6237,1.6237,0.240245,1.6480,NKK,0.948291,1,3.0000,3.0000,0.106760,1.2486,NKK,0.950290,1,3.2500,3.2500,0.109742,1.2563,NKK,0.955982,1,3.7360,3.7360,0.108331,1.2527
kk_grpo_v3_final_holdout_001555,NKK,NKN,0.003593,2,5.6251,-5.6251,0.011814,1.0249,NKN,0.007593,2,4.8729,-4.8729,0.021553,1.0458,NKN,0.012414,2,4.3764,-4.3764,0.032189,1.0692,NKN,0.009708,2,4.6251,-4.6251,0.026311,1.0562,NKN,0.002183,2,6.1250,-6.1250,0.007551,1.0158
kk_grpo_v3_final_holdout_001556,NKN,NKN,0.944927,1,2.9282,2.9282,0.111626,1.2613,NKN,0.970295,1,3.5023,3.5023,0.065693,1.1464,NKN,0.996081,1,6.1250,6.1250,0.013735,1.0290,NKN,0.996169,1,5.6267,5.6267,0.012605,1.0266,NKN,0.998280,1,6.3752,6.3752,0.006148,1.0129
kk_grpo_v3_final_holdout_001557,NNN,NNN,0.999959,1,10.8283,10.8283,0.000240,1.0005,NNN,0.999990,1,12.2515,12.2515,0.000067,1.0001,NNN,0.999983,1,11.5016,11.5016,0.000107,1.0002,NNN,0.999989,1,11.6254,11.6254,0.000071,1.0001,NNN,0.999986,1,11.9389,11.9389,0.000088,1.0002
kk_grpo_v3_final_holdout_001558,NKK,KNK,0.268550,3,0.4996,-0.5269,0.515614,2.9218,KKN,0.182435,2,1.4300,-1.4300,0.325811,1.9690,NKK,0.731050,1,1.0071,1.0071,0.285711,1.8114,KKN,0.010992,3,3.7489,-4.4756,0.083875,1.1905,KKN,0.164589,2,1.6218,-1.6218,0.222849,1.5895
kk_grpo_v3_final_holdout_001559,KNK,KNK,0.851481,1,1.7498,1.7498,0.203848,1.5279,KNK,0.973990,1,3.6249,3.6249,0.058175,1.1286,KKK,0.164494,2,1.6251,-1.6251,0.215057,1.5639,KKK,0.268920,2,1.0001,-1.0001,0.280002,1.7901,KKK,0.006693,2,5.0000,-5.0000,0.019328,1.0410
kk_grpo_v3_final_holdout_001560,KKN,NKN,0.106650,2,2.0868,-2.0868,0.233717,1.6258,NKN,0.047415,3,2.2500,-2.8999,0.236571,1.6355,NKN,0.003522,3,2.2713,-5.5469,0.160204,1.3953,NKN,0.001324,3,3.0000,-6.5771,0.096555,1.2224,NKN,0.017966,2,3.9936,-3.9936,0.064333,1.1431
kk_grpo_v3_final_holdout_001561,KKN,NNN,0.292805,2,0.7688,-0.7688,0.412793,2.3593,KKN,0.626699,1,0.5277,0.5277,0.328680,1.9807,NNN,0.093488,2,2.2716,-2.2716,0.150270,1.3668,KNK,0.069683,3,0.5379,-2.1243,0.435172,2.4717,NNN,0.320315,2,0.6479,-0.6479,0.420341,2.3967
kk_grpo_v3_final_holdout_001562,KNN,KNN,0.895838,1,2.2500,2.2500,0.176351,1.4430,KNN,0.986412,1,4.3750,4.3750,0.036507,1.0789,KNN,0.963285,1,3.7361,3.7361,0.087358,1.1992,KNN,0.999744,1,8.7500,8.7500,0.001229,1.0026,KNN,0.939802,1,2.7505,2.7505,0.109915,1.2568
kk_grpo_v3_final_holdout_001563,KNK,KNK,0.995993,1,6.1250,6.1250,0.014056,1.0297,KNK,0.998045,1,6.2500,6.2500,0.006883,1.0144,KNK,0.991559,1,5.0000,5.0000,0.025990,1.0555,KNK,0.998870,1,7.2500,7.2500,0.004651,1.0097,KNK,0.998827,1,6.7501,6.7501,0.004385,1.0092
kk_grpo_v3_final_holdout_001564,KNN,KNK,0.091177,4,0.0830,-1.5000,0.587299,3.3914,KNK,0.063211,3,0.2685,-2.1250,0.430693,2.4488,NKK,0.028492,3,1.1217,-3.2467,0.325005,1.9657,KNK,0.133867,3,1.2955,-1.6250,0.406905,2.3306,KNK,0.284399,2,0.5000,-0.5000,0.509821,2.8868
kk_grpo_v3_final_holdout_001565,NKK,KNN,0.149134,3,1.1943,-1.4672,0.447229,2.5345,KNN,0.174045,3,0.4243,-1.0511,0.495839,2.8041,KNN,0.172944,2,1.4001,-1.4001,0.404097,2.3171,KNN,0.010642,3,2.3558,-4.4408,0.171638,1.4289,KNN,0.000889,3,1.8813,-6.8825,0.192909,1.4935
kk_grpo_v3_final_holdout_001566,KNK,KNN,0.092489,3,1.8551,-2.1250,0.352216,2.0801,KNN,0.046707,3,1.1955,-2.7500,0.345023,2.0492,KNK,0.617096,1,0.5000,0.5000,0.340006,2.0279,KNN,0.022883,2,3.7500,-3.7500,0.065154,1.1451,KNN,0.404599,2,0.3750,-0.3750,0.342270,2.0375
kk_grpo_v3_final_holdout_001567,NNK,NNK,0.679090,1,0.7499,0.7499,0.302314,1.8751,NNK,0.562021,1,0.2497,0.2497,0.330251,1.9872,NNK,0.731024,1,1.0000,1.0000,0.280240,1.7909,KNN,0.119203,2,2.0000,-2.0000,0.175700,1.4410,KNN,0.437828,2,0.2499,-0.2499,0.329773,1.9852
kk_grpo_v3_final_holdout_001568,NNN,NNN,0.911612,1,2.5021,2.5021,0.167311,1.4161,NNN,0.834230,1,1.7039,1.7039,0.241920,1.6538,NNN,0.946075,1,2.9013,2.9013,0.105747,1.2459,NNN,0.966821,1,3.6562,3.6562,0.079233,1.1791,NNN,0.995635,1,5.5125,5.5125,0.014283,1.0301
kk_grpo_v3_final_holdout_001569,KNN,KNK,0.294076,2,0.8750,-0.8750,0.293332,1.8404,KNK,0.222662,2,1.2500,-1.2500,0.255766,1.7021,KNN,0.835452,1,1.6250,1.6250,0.215195,1.5644,KNK,0.348628,2,0.6250,-0.6250,0.311155,1.9099,KNN,0.880731,1,2.0000,2.0000,0.176055,1.4421
kk_grpo_v3_final_holdout_001570,KKK,KKK,0.999699,1,8.7509,8.7509,0.001438,1.0030,KKK,0.999952,1,10.5072,10.5072,0.000273,1.0006,KKK,0.999946,1,9.9985,9.9985,0.000296,1.0006,KKK,0.999986,1,11.6864,11.6864,0.000089,1.0002,KKK,0.999992,1,12.0622,12.0622,0.000052,1.0001
kk_grpo_v3_final_holdout_001571,NNN,NNN,0.998936,1,7.3982,7.3982,0.004427,1.0092,NNN,0.998660,1,6.7853,6.7853,0.005219,1.0109,NNN,0.999905,1,9.5765,9.5765,0.000508,1.0011,NNN,0.999912,1,10.0078,10.0078,0.000473,1.0010,NNN,0.999932,1,9.8753,9.8753,0.000370,1.0008
kk_grpo_v3_final_holdout_001572,NNK,NNK,0.841474,1,1.7727,1.7727,0.241053,1.6508,NNK,0.926691,1,2.7422,2.7422,0.144704,1.3511,NNK,0.993614,1,5.6307,5.6307,0.021003,1.0446,NNK,0.917436,1,2.6031,2.6031,0.157606,1.3878,NNK,0.981247,1,4.0499,4.0499,0.048029,1.1050
kk_grpo_v3_final_holdout_001573,NKK,NKK,0.816816,1,1.4996,1.4996,0.231934,1.6198,NKK,0.835456,1,1.6250,1.6250,0.215211,1.5644,NKK,0.966859,1,3.3753,3.3753,0.070212,1.1572,KNK,0.222707,2,1.2500,-1.2500,0.255059,1.6996,NKK,0.651383,1,0.6269,0.6269,0.313211,1.9180
kk_grpo_v3_final_holdout_001574,KKK,KKK,0.999993,1,12.6005,12.6005,0.000049,1.0001,KKK,0.999999,1,14.3038,14.3038,0.000010,1.0000,KKK,0.999999,1,14.3049,14.3049,0.000007,1.0000,KKK,0.999999,1,15.3894,15.3894,0.000004,1.0000,KKK,1.000000,1,15.0940,15.0940,0.000004,1.0000
kk_grpo_v3_final_holdout_001575,KKK,KKK,0.999619,1,8.7112,8.7112,0.001808,1.0038,KKK,0.999960,1,10.2493,10.2493,0.000225,1.0005,KKK,0.999964,1,10.3768,10.3768,0.000203,1.0004,KKK,0.999996,1,12.5162,12.5162,0.000030,1.0001,KKK,0.999996,1,12.6185,12.6185,0.000024,1.0000
kk_grpo_v3_final_holdout_001576,KKK,KKK,0.999889,1,9.1250,9.1250,0.000544,1.0011,KKK,0.999997,1,12.8750,12.8750,0.000020,1.0000,KKK,0.999999,1,14.8750,14.8750,0.000007,1.0000,KKK,0.999998,1,13.5000,13.5000,0.000016,1.0000,KKK,1.000000,1,16.1878,16.1878,0.000002,1.0000
kk_grpo_v3_final_holdout_001577,KNN,NKN,0.245095,2,0.9811,-0.9811,0.413038,2.3605,NKN,0.320815,2,0.7291,-0.7291,0.335209,2.0078,NNK,0.010990,3,0.3744,-3.9763,0.350720,2.0736,NKN,0.377552,2,0.4451,-0.4451,0.381141,2.2090,NNK,0.201823,3,0.4998,-0.9008,0.496366,2.8071
kk_grpo_v3_final_holdout_001578,KNK,KNK,0.939899,1,2.7500,2.7500,0.109356,1.2553,KNK,0.991409,1,4.7500,4.7500,0.023817,1.0508,KNK,0.996404,1,5.6250,5.6250,0.011466,1.0241,KNK,0.999087,1,7.0000,7.0000,0.003517,1.0073,KNK,0.999505,1,7.6250,7.6250,0.002070,1.0043
kk_grpo_v3_final_holdout_001579,NKN,NKN,0.939826,1,2.7929,2.7929,0.114970,1.2701,NKN,0.970671,1,3.5024,3.5024,0.063999,1.1423,NKN,0.997998,1,6.2504,6.2504,0.007106,1.0149,NKN,0.998666,1,6.6265,6.6265,0.004925,1.0103,NKN,0.998733,1,6.8749,6.8749,0.004979,1.0104
kk_grpo_v3_final_holdout_001580,KNN,KNN,0.836001,1,2.2409,2.2409,0.279624,1.7887,KNN,0.915660,1,2.6250,2.6250,0.166056,1.4124,KNN,0.939748,1,2.7500,2.7500,0.110136,1.2574,KNN,0.976945,1,3.7500,3.7500,0.053038,1.1166,KNN,0.973888,1,3.6250,3.6250,0.058681,1.1298
kk_grpo_v3_final_holdout_001581,NKK,NNN,0.000317,5,3.1095,-7.9845,0.151966,1.3716,NNN,0.000174,5,3.6250,-8.6101,0.105795,1.2461,NNN,0.000065,5,4.3768,-9.6268,0.050208,1.1100,NNN,0.000057,5,3.6250,-9.7472,0.067129,1.1498,NNN,0.000009,6,3.5000,-11.6132,0.069308,1.1550
kk_grpo_v3_final_holdout_001582,NKN,NKN,0.698034,1,1.6252,1.6252,0.450957,2.5542,NKN,0.821290,1,2.6063,2.6063,0.329972,1.9861,NKN,0.900383,1,2.7524,2.7524,0.207553,1.5397,NKN,0.905395,1,2.8200,2.8200,0.202442,1.5234,NKN,0.666903,1,1.3779,1.3779,0.475405,2.6874
kk_grpo_v3_final_holdout_001583,KNN,KNN,0.835220,1,1.6248,1.6248,0.216304,1.5680,KNN,0.939818,1,2.7499,2.7499,0.109754,1.2564,KNN,0.999698,1,8.2500,8.2500,0.001387,1.0029,KNN,0.999988,1,12.3125,12.3125,0.000076,1.0002,KNN,0.999945,1,9.8752,9.8752,0.000293,1.0006
kk_grpo_v3_final_holdout_001584,KNN,NKN,0.308928,2,0.5099,-0.5099,0.536051,3.0486,KNN,0.424205,1,0.6250,0.6250,0.627035,3.6836,NKN,0.296787,2,0.4963,-0.4963,0.570088,3.2722,KNN,0.455032,1,0.3293,0.3293,0.564281,3.2329,KNN,0.496642,1,0.5000,0.5000,0.564048,3.2314
kk_grpo_v3_final_holdout_001585,KKK,KKK,0.998967,1,6.8755,6.8755,0.003917,1.0082,KKK,0.997818,1,6.1253,6.1253,0.007482,1.0157,KKK,0.998907,1,6.8180,6.8180,0.004113,1.0086,KKK,0.998294,1,6.3848,6.3848,0.006104,1.0128,KKK,0.999783,1,8.4380,8.4380,0.000983,1.0020
kk_grpo_v3_final_holdout_001586,KNN,NNK,0.162372,2,1.5086,-1.5086,0.374536,2.1789,NNK,0.346734,2,0.4047,-0.4047,0.476369,2.6928,NNK,0.132294,2,1.8685,-1.8685,0.217638,1.5723,NNK,0.095275,2,2.2459,-2.2459,0.165860,1.4118,NNK,0.201143,2,1.3286,-1.3286,0.326118,1.9702
kk_grpo_v3_final_holdout_001587,KKK,KKK,0.999955,1,10.7010,10.7010,0.000263,1.0005,KKK,0.999984,1,12.1616,12.1616,0.000101,1.0002,KKK,0.999980,1,11.3167,11.3167,0.000126,1.0003,KKK,0.999992,1,12.1650,12.1650,0.000050,1.0001,KKK,0.999984,1,11.3754,11.3754,0.000095,1.0002
kk_grpo_v3_final_holdout_001588,KKN,KKN,0.999993,1,12.7500,12.7500,0.000045,1.0001,KKN,0.999998,1,14.0798,14.0798,0.000014,1.0000,KKN,0.999998,1,13.9126,13.9126,0.000012,1.0000,KKN,0.999999,1,14.5696,14.5696,0.000009,1.0000,KKN,0.999999,1,14.5334,14.5334,0.000007,1.0000
kk_grpo_v3_final_holdout_001589,KKK,KKK,0.938019,1,2.8591,2.8591,0.126154,1.3000,KKK,0.977083,1,3.8979,3.8979,0.057155,1.1262,KKK,0.988988,1,4.5011,4.5011,0.029279,1.0628,KKK,0.998811,1,6.7705,6.7705,0.004530,1.0095,KKK,0.997796,1,6.1404,6.1404,0.007686,1.0161
kk_grpo_v3_final_holdout_001590,NNK,NNK,0.586683,1,1.1250,1.1250,0.517806,2.9351,NNK,0.666994,1,1.1189,1.1189,0.428058,2.4354,NNK,0.838373,1,2.1626,2.1626,0.281249,1.7947,NNK,0.616575,1,0.6250,0.6250,0.410717,2.3492,NNK,0.808132,1,2.1250,2.1250,0.325846,1.9691
kk_grpo_v3_final_holdout_001591,KKK,KKK,0.999897,1,9.9792,9.9792,0.000571,1.0012,KKK,0.999979,1,11.6706,11.6706,0.000131,1.0003,KKK,0.999997,1,13.6947,13.6947,0.000024,1.0001,KKK,1.000000,1,14.9081,14.9081,0.000004,1.0000,KKK,0.999999,1,14.0627,14.0627,0.000007,1.0000
kk_grpo_v3_final_holdout_001592,NKN,NNK,0.164265,2,1.6219,-1.6219,0.227805,1.6059,NNK,0.222355,2,1.2515,-1.2515,0.256571,1.7049,NNK,0.373372,2,0.5096,-0.5096,0.333148,1.9992,NNN,0.056677,3,0.2499,-2.1816,0.493202,2.7887,NNN,0.008427,2,4.7671,-4.7671,0.026646,1.0570
kk_grpo_v3_final_holdout_001593,KNK,KNK,0.990242,1,4.8729,4.8729,0.028934,1.0620,KNK,0.982197,1,4.1231,4.1231,0.045882,1.1001,KNK,0.990939,1,4.7496,4.7496,0.025749,1.0550,KNK,0.999723,1,8.6253,8.6253,0.001315,1.0027,KNK,0.938949,1,2.7491,2.7491,0.112945,1.2647
kk_grpo_v3_final_holdout_001594,KNK,KNK,0.893246,1,2.1250,2.1250,0.163654,1.4054,KNK,0.976928,1,3.7500,3.7500,0.053091,1.1167,KNK,0.962649,1,3.2500,3.2500,0.076772,1.1731,KNK,0.974032,1,3.6250,3.6250,0.057967,1.1281,KNK,0.976975,1,3.7500,3.7500,0.052868,1.1162
kk_grpo_v3_final_holdout_001595,KKN,KKN,0.705790,1,0.9048,0.9048,0.310105,1.9057,KKN,0.993307,1,5.0381,5.0381,0.019836,1.0421,KKN,0.946594,1,2.8891,2.8891,0.102135,1.2366,KKN,0.939929,1,2.7735,2.7735,0.112403,1.2633,KKN,0.999955,1,10.1129,10.1129,0.000248,1.0005
kk_grpo_v3_final_holdout_001596,NKK,NKK,0.957950,1,4.1259,4.1259,0.107277,1.2499,NKK,0.992482,1,5.2247,5.2247,0.024217,1.0516,NKK,0.995698,1,5.8501,5.8501,0.015262,1.0322,NKK,0.991385,1,5.0651,5.0651,0.026384,1.0564,NKK,0.999362,1,7.5004,7.5004,0.002727,1.0057
kk_grpo_v3_final_holdout_001597,KNN,NNN,0.118627,3,0.6197,-1.5702,0.462243,2.6149,NKN,0.060049,3,0.7517,-2.3630,0.397560,2.2858,NKN,0.009704,3,1.2511,-4.3729,0.282123,1.7980,NKN,0.075848,3,1.0052,-2.1861,0.394418,2.2709,NNN,0.037310,3,1.8670,-3.0991,0.278370,1.7840
kk_grpo_v3_final_holdout_001598,NKN,NKN,0.473189,1,0.2464,0.2464,0.494620,2.7970,NKN,0.621269,1,0.5447,0.5447,0.355450,2.0941,NKN,0.952527,1,3.0041,3.0041,0.092650,1.2125,KKN,0.080514,3,1.0002,-2.1221,0.392461,2.2617,NKN,0.705413,1,0.8807,0.8807,0.298143,1.8589
kk_grpo_v3_final_holdout_001599,KNK,NNK,0.202945,2,1.2479,-1.2479,0.408683,2.3393,NNK,0.278102,2,0.8667,-0.8667,0.407566,2.3338,NNK,0.066585,2,2.6233,-2.6233,0.160944,1.3975,NNK,0.276513,2,0.9356,-0.9356,0.327630,1.9764,NNK,0.196502,2,1.3998,-1.3998,0.259561,1.7156
kk_grpo_v3_final_holdout_001600,KNK,KNK,0.725277,1,1.4676,1.4676,0.409256,2.3420,KNK,0.788266,1,1.9386,1.9386,0.353267,2.0846,KNK,0.592432,1,1.0338,1.0338,0.482039,2.7247,KNK,0.991807,1,5.5131,5.5131,0.027272,1.0584,KNK,0.864972,1,2.4061,2.4061,0.242351,1.6553
kk_grpo_v3_final_holdout_001601,KNK,KNK,0.998941,1,6.8760,6.8760,0.004073,1.0085,KNK,0.999734,1,8.2532,8.2532,0.001196,1.0025,KNK,0.999895,1,9.8262,9.8262,0.000561,1.0012,KNK,0.999989,1,11.6310,11.6310,0.000066,1.0001,KNK,0.999948,1,9.8760,9.8760,0.000276,1.0006
kk_grpo_v3_final_holdout_001602,KNN,KNN,0.779420,1,1.7500,1.7500,0.325085,1.9660,KNN,0.820712,1,1.8750,1.8750,0.279504,1.7882,KNN,0.992044,1,4.8750,4.8750,0.023047,1.0491,KNN,0.834620,1,1.6250,1.6250,0.218698,1.5758,KNN,0.976915,1,3.8722,3.8722,0.056893,1.1256
kk_grpo_v3_final_holdout_001603,NNN,NNN,0.966697,1,3.5543,3.5543,0.078021,1.1761,NNN,0.914814,1,2.4538,2.4538,0.151392,1.3700,NNN,0.754192,1,1.1734,1.1734,0.293570,1.8413,NNN,0.996806,1,5.7521,5.7521,0.010453,1.0220,NNN,0.988782,1,4.9284,4.9284,0.033549,1.0723
kk_grpo_v3_final_holdout_001604,KKN,KKN,0.495055,1,0.2155,0.2155,0.467935,2.6460,KKN,0.467983,1,0.3964,0.3964,0.508014,2.8760,NKN,0.046834,3,0.8750,-2.6641,0.371016,2.1630,NKN,0.145667,3,0.2500,-1.1903,0.488334,2.7606,NKN,0.107182,3,1.6405,-1.8905,0.430872,2.4497
kk_grpo_v3_final_holdout_001605,NNN,NNN,0.651350,1,0.6432,0.6432,0.326114,1.9702,KNK,0.320813,2,0.7490,-0.7490,0.304427,1.8833,NNN,0.531197,1,0.1254,0.1254,0.333369,2.0001,KNK,0.148026,2,1.7500,-1.7500,0.202266,1.5229,KNK,0.320771,2,0.7494,-0.7494,0.303882,1.8812
kk_grpo_v3_final_holdout_001606,KKK,KKK,0.999858,1,8.8750,8.8750,0.000678,1.0014,KKK,0.999940,1,9.7500,9.7500,0.000312,1.0006,KKK,0.999990,1,11.6250,11.6250,0.000060,1.0001,KKK,0.999999,1,13.8750,13.8750,0.000010,1.0000,KKK,0.999999,1,14.0625,14.0625,0.000009,1.0000
kk_grpo_v3_final_holdout_001607,KNK,NKK,0.256407,2,0.2321,-0.2321,0.716901,4.4404,KNK,0.538546,1,0.2528,0.2528,0.419854,2.3942,KNK,0.340808,1,0.0032,0.0032,0.626420,3.6789,KNK,0.862003,1,1.8865,1.8865,0.209480,1.5459,KNK,0.643350,1,0.6402,0.6402,0.354661,2.0907
kk_grpo_v3_final_holdout_001608,NKK,KNK,0.137674,3,0.4990,-1.3057,0.548561,3.1290,KKN,0.074574,3,0.9877,-2.1912,0.413403,2.3623,KKK,0.106191,2,1.9279,-1.9279,0.423559,2.4127,NKK,0.838167,1,2.0149,2.0149,0.277468,1.7807,KKN,0.060416,3,0.2494,-2.1232,0.510539,2.8911
kk_grpo_v3_final_holdout_001609,KNK,KNK,0.604167,1,0.9444,0.9444,0.479260,2.7090,KNK,0.674645,1,1.2175,1.2175,0.417257,2.3813,KNK,0.848845,1,1.8888,1.8888,0.239414,1.6452,KNK,0.944539,1,3.2612,3.2612,0.123655,1.2932,KNK,0.905991,1,2.3846,2.3846,0.168379,1.4193
