id,gt_pattern,same_count,different_count,and_count,or_count,not_count,person_is_count,expression_nodes,expression_depth,top_ops,top_ops_multiset,op_signature,statement_chars,epoch4_pred,epoch4_correct,epoch5_pred,epoch5_correct,v1_pred,v1_correct,v2_pred,v2_correct,v3_pred,v3_correct
row_1736,KKN,3,0,1,1,1,2,8,3,not+or+same,not|or|same,person_is:2+same:3+not:1+and:1+or:1,181,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1737,NNK,3,1,1,2,1,2,10,3,same+or+not,not|or|same,person_is:2+same:3+different:1+not:1+and:1+or:2,226,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_1738,KNN,3,1,0,1,1,0,6,3,same+same+not,not|same|same,same:3+different:1+not:1+or:1,168,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1739,NKN,2,2,1,1,0,1,7,3,same+different+or,different|or|same,person_is:1+same:2+different:2+and:1+or:1,178,NKN,1,KKN,0,NKN,1,NKN,1,KKN,0
row_1740,KKK,2,1,0,4,0,4,11,3,person_is+or+or,or|or|person_is,person_is:4+same:2+different:1+or:4,227,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1741,NNN,0,2,0,1,0,2,5,2,person_is+or+person_is,or|person_is|person_is,person_is:2+different:2+or:1,116,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1742,KKK,2,0,2,0,0,3,7,3,and+same+person_is,and|person_is|same,person_is:3+same:2+and:2,144,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1743,NKN,2,1,0,2,0,2,7,3,same+different+or,different|or|same,person_is:2+same:2+different:1+or:2,162,KNN,0,KNN,0,NKN,1,NKN,1,KKN,0
row_1744,KKK,2,0,1,1,1,3,8,3,or+person_is+same,or|person_is|same,person_is:3+same:2+not:1+and:1+or:1,165,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1745,NKK,2,2,0,2,0,1,7,2,different+or+or,different|or|or,person_is:1+same:2+different:2+or:2,179,NKK,1,NKK,1,NKK,1,KKN,0,NKK,1
row_1746,NNN,0,3,1,0,0,1,5,2,and+different+different,and|different|different,person_is:1+different:3+and:1,133,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1747,NNN,0,2,2,0,0,3,7,2,person_is+and+and,and|and|person_is,person_is:3+different:2+and:2,146,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1748,KKN,1,2,0,2,3,2,10,3,different+not+or,different|not|or,person_is:2+same:1+different:2+not:3+or:2,225,KKN,1,KKN,1,NKK,0,KKN,1,KKN,1
row_1749,NNN,1,3,1,1,0,1,7,3,person_is+different+and,and|different|person_is,person_is:1+same:1+different:3+and:1+or:1,185,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1750,NNK,1,1,1,0,0,2,5,2,and+person_is+person_is,and|person_is|person_is,person_is:2+same:1+different:1+and:1,116,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1751,KNN,2,0,0,1,0,2,5,2,or+person_is+same,or|person_is|same,person_is:2+same:2+or:1,112,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1752,NNK,2,1,1,0,0,1,5,2,same+and+different,and|different|same,person_is:1+same:2+different:1+and:1,131,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1753,KNK,1,2,1,0,1,1,6,3,and+different+person_is,and|different|person_is,person_is:1+same:1+different:2+not:1+and:1,150,KNK,1,KNK,1,NNN,0,KNK,1,KNK,1
row_1754,KKN,1,2,1,2,0,3,9,3,person_is+or+and,and|or|person_is,person_is:3+same:1+different:2+and:1+or:2,191,NNN,0,NNN,0,KKN,1,NNN,0,NNN,0
row_1755,NKN,3,3,1,2,1,0,10,3,same+or+not,not|or|same,same:3+different:3+not:1+and:1+or:2,265,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1756,KNN,1,0,1,0,1,3,6,2,and+not+person_is,and|not|person_is,person_is:3+same:1+not:1+and:1,111,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1757,NNK,2,1,1,0,2,1,7,3,same+not+not,not|not|same,person_is:1+same:2+different:1+not:2+and:1,169,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1758,NNN,1,5,3,1,0,1,11,3,and+and+and,and|and|and,person_is:1+same:1+different:5+and:3+or:1,279,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1759,KKK,4,1,0,2,0,0,7,3,same+same+or,or|same|same,same:4+different:1+or:2,194,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1760,KNK,0,2,0,0,1,1,4,2,person_is+not+different,different|not|person_is,person_is:1+different:2+not:1,106,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1761,KKN,1,2,2,0,1,2,8,3,different+and+and,and|and|different,person_is:2+same:1+different:2+not:1+and:2,184,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1762,KKN,1,2,0,1,0,1,5,2,or+different+same,different|or|same,person_is:1+same:1+different:2+or:1,131,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1763,NKK,0,2,0,0,1,1,4,2,different+not+person_is,different|not|person_is,person_is:1+different:2+not:1,105,KNK,0,KNN,0,NKK,1,KNK,0,NKK,1
row_1764,KKK,2,1,1,1,0,2,7,3,person_is+same+or,or|person_is|same,person_is:2+same:2+different:1+and:1+or:1,159,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1765,KNN,1,2,1,0,2,1,7,3,and+same+not,and|not|same,person_is:1+same:1+different:2+not:2+and:1,173,KNK,0,KNK,0,KNN,1,KNK,0,KNN,1
row_1766,KNN,1,3,2,1,2,2,11,3,not+or+different,different|not|or,person_is:2+same:1+different:3+not:2+and:2+or:1,251,KNK,0,KNK,0,KNK,0,KNN,1,KNK,0
row_1767,NKN,1,2,1,1,0,2,7,3,same+person_is+and,and|person_is|same,person_is:2+same:1+different:2+and:1+or:1,162,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1768,KNK,1,1,0,0,1,1,4,2,not+person_is+different,different|not|person_is,person_is:1+same:1+different:1+not:1,103,NKK,0,NKK,0,NKK,0,KNK,1,NKK,0
row_1769,NKK,2,1,0,1,1,1,6,2,same+or+not,not|or|same,person_is:1+same:2+different:1+not:1+or:1,151,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1770,KKK,3,0,1,1,0,2,7,3,same+person_is+and,and|person_is|same,person_is:2+same:3+and:1+or:1,161,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1771,KNN,1,2,0,2,1,2,8,3,or+same+or,or|or|same,person_is:2+same:1+different:2+not:1+or:2,183,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1772,NNN,1,3,2,1,0,2,9,3,person_is+and+and,and|and|person_is,person_is:2+same:1+different:3+and:2+or:1,209,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1773,KKN,1,3,1,1,0,1,7,3,different+or+different,different|different|or,person_is:1+same:1+different:3+and:1+or:1,182,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1774,NKK,2,1,1,0,0,1,5,2,and+person_is+same,and|person_is|same,person_is:1+same:2+different:1+and:1,133,NKN,0,NKK,1,NKN,0,NKK,1,NKN,0
row_1775,KKK,2,0,2,1,2,4,11,3,or+not+and,and|not|or,person_is:4+same:2+not:2+and:2+or:1,212,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1776,KKN,2,2,1,1,2,1,9,3,or+and+not,and|not|or,person_is:1+same:2+different:2+not:2+and:1+or:1,219,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1777,NKN,2,2,0,2,1,1,8,3,person_is+or+not,not|or|person_is,person_is:1+same:2+different:2+not:1+or:2,198,NKN,1,NKN,1,NKN,1,KNK,0,NKN,1
row_1778,KKK,2,1,0,4,0,4,11,3,or+or+or,or|or|or,person_is:4+same:2+different:1+or:4,222,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1779,NNN,0,3,1,0,0,1,5,2,different+and+different,and|different|different,person_is:1+different:3+and:1,137,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1780,NNK,0,2,0,1,1,2,6,3,not+person_is+person_is,not|person_is|person_is,person_is:2+different:2+not:1+or:1,137,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1781,KNN,2,1,1,0,0,1,5,2,and+person_is+same,and|person_is|same,person_is:1+same:2+different:1+and:1,130,KNN,1,KNN,1,KNN,1,KNN,1,KNK,0
row_1782,KNK,2,1,1,3,2,4,13,3,or+same+or,or|or|same,person_is:4+same:2+different:1+not:2+and:1+or:3,265,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1783,KKK,3,0,1,1,0,2,7,3,same+person_is+or,or|person_is|same,person_is:2+same:3+and:1+or:1,158,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1784,KKN,1,2,1,0,0,1,5,2,different+and+person_is,and|different|person_is,person_is:1+same:1+different:2+and:1,130,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1785,NNN,0,2,0,0,2,1,5,3,person_is+not+different,different|not|person_is,person_is:1+different:2+not:2,126,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1786,NNN,1,4,2,2,1,2,12,3,or+and+or,and|or|or,person_is:2+same:1+different:4+not:1+and:2+or:2,278,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_1787,KKN,0,2,0,2,2,3,9,3,person_is+or+not,not|or|person_is,person_is:3+different:2+not:2+or:2,185,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_1788,NKN,2,1,1,1,2,2,9,3,or+and+not,and|not|or,person_is:2+same:2+different:1+not:2+and:1+or:1,199,KNK,0,NKN,1,NNK,0,KNN,0,NNK,0
row_1789,NNN,1,4,1,3,0,2,11,3,or+or+person_is,or|or|person_is,person_is:2+same:1+different:4+and:1+or:3,257,KKK,0,KKK,0,KKK,0,KKK,0,KKK,0
row_1790,KNK,2,1,1,0,1,1,6,3,same+different+and,and|different|same,person_is:1+same:2+different:1+not:1+and:1,154,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1791,NKK,3,0,0,1,0,1,5,2,or+person_is+same,or|person_is|same,person_is:1+same:3+or:1,131,KNN,0,KKN,0,NKK,1,KKK,0,KKK,0
row_1792,NNK,0,2,0,1,0,2,5,2,different+person_is+or,different|or|person_is,person_is:2+different:2+or:1,117,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1793,KNN,0,3,0,1,2,1,7,3,or+person_is+not,not|or|person_is,person_is:1+different:3+not:2+or:1,173,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1794,KNN,1,4,2,0,2,0,9,3,and+same+and,and|and|same,same:1+different:4+not:2+and:2,238,NKN,0,NKN,0,NKN,0,NNK,0,NNK,0
row_1795,KNN,1,1,1,0,1,2,6,3,person_is+same+and,and|person_is|same,person_is:2+same:1+different:1+not:1+and:1,136,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1796,NNK,1,1,0,0,0,1,3,1,same+different+person_is,different|person_is|same,person_is:1+same:1+different:1,83,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1797,NNN,1,2,1,0,0,1,5,2,different+and+person_is,and|different|person_is,person_is:1+same:1+different:2+and:1,131,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1798,NNK,3,1,1,1,1,1,8,3,person_is+same+and,and|person_is|same,person_is:1+same:3+different:1+not:1+and:1+or:1,194,NKK,0,NKK,0,NNK,1,KNN,0,NNK,1
row_1799,KKN,0,2,0,1,0,2,5,2,or+person_is+person_is,or|person_is|person_is,person_is:2+different:2+or:1,116,KNN,0,KNN,0,KNK,0,KNN,0,KNN,0
row_1800,NNK,2,0,1,1,0,3,7,3,same+or+person_is,or|person_is|same,person_is:3+same:2+and:1+or:1,141,NKN,0,NKN,0,NKN,0,NKN,0,NKK,0
row_1801,NNN,1,2,2,0,2,2,9,3,person_is+and+and,and|and|person_is,person_is:2+same:1+different:2+not:2+and:2,205,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1802,KNN,0,3,0,1,2,1,7,2,not+or+not,not|not|or,person_is:1+different:3+not:2+or:1,174,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_1803,NKN,1,2,1,0,1,1,6,3,and+different+person_is,and|different|person_is,person_is:1+same:1+different:2+not:1+and:1,153,NNN,0,NKN,1,NKN,1,NNN,0,NNN,0
row_1804,NNN,1,2,2,1,1,3,10,3,person_is+and+and,and|and|person_is,person_is:3+same:1+different:2+not:1+and:2+or:1,212,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1805,NKK,1,1,0,0,2,1,5,2,not+not+different,different|not|not,person_is:1+same:1+different:1+not:2,122,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1806,NKK,3,2,1,1,0,0,7,3,different+same+or,different|or|same,same:3+different:2+and:1+or:1,191,NKK,1,NKK,1,NKK,1,KNK,0,NKK,1
row_1807,NKK,1,1,0,1,1,2,6,3,not+person_is+same,not|person_is|same,person_is:2+same:1+different:1+not:1+or:1,134,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1808,KKN,2,2,2,1,2,2,11,3,or+different+and,and|different|or,person_is:2+same:2+different:2+not:2+and:2+or:1,250,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1809,KNN,2,2,1,2,1,2,10,3,not+or+same,not|or|same,person_is:2+same:2+different:2+not:1+and:1+or:2,228,KNN,1,KNN,1,KKK,0,KKN,0,KKN,0
row_1810,NNN,0,3,0,1,1,1,6,3,different+different+or,different|different|or,person_is:1+different:3+not:1+or:1,155,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1811,KKK,3,1,0,1,0,0,5,2,same+or+same,or|same|same,same:3+different:1+or:1,146,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1812,KNK,2,1,0,2,2,2,9,3,or+same+or,or|or|same,person_is:2+same:2+different:1+not:2+or:2,199,KNK,1,KKK,0,KKK,0,KNK,1,KKK,0
row_1813,KNK,2,0,1,1,1,3,8,3,same+and+or,and|or|same,person_is:3+same:2+not:1+and:1+or:1,164,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1814,NNK,2,1,0,0,1,0,4,2,same+different+not,different|not|same,same:2+different:1+not:1,120,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1815,NKN,0,3,1,3,2,4,13,3,and+or+not,and|not|or,person_is:4+different:3+not:2+and:1+or:3,266,NKN,1,NKN,1,NKN,1,NKN,1,NKK,0
row_1816,KNK,2,1,1,0,0,1,5,2,and+same+same,and|same|same,person_is:1+same:2+different:1+and:1,128,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1817,NKK,1,1,0,0,1,1,4,2,same+different+not,different|not|same,person_is:1+same:1+different:1+not:1,105,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1818,NNK,2,2,0,1,0,0,5,2,different+same+or,different|or|same,same:2+different:2+or:1,148,NNK,1,NNK,1,NNK,1,KNN,0,NNK,1
row_1819,KNN,4,0,4,1,0,4,13,3,person_is+and+and,and|and|person_is,person_is:4+same:4+and:4+or:1,263,NNK,0,NKK,0,NNK,0,NNK,0,NNK,0
row_1820,NKK,2,3,1,4,1,3,14,3,not+or+or,not|or|or,person_is:3+same:2+different:3+not:1+and:1+or:4,310,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_1821,KNK,2,2,1,0,1,0,6,3,same+not+different,different|not|same,same:2+different:2+not:1+and:1,169,KNK,1,KNK,1,NNK,0,KNK,1,NNK,0
row_1822,KNK,0,1,0,0,2,2,5,3,not+person_is+different,different|not|person_is,person_is:2+different:1+not:2,106,KNK,1,KNK,1,NKN,0,KNK,1,KNK,1
row_1823,KNK,1,2,2,0,1,2,8,3,not+and+same,and|not|same,person_is:2+same:1+different:2+not:1+and:2,184,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1824,KNN,1,1,1,0,1,2,6,3,different+person_is+and,and|different|person_is,person_is:2+same:1+different:1+not:1+and:1,131,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1825,KNK,2,2,0,2,1,1,8,3,same+different+or,different|or|same,person_is:1+same:2+different:2+not:1+or:2,202,KNK,1,KNK,1,NKK,0,KNK,1,NKK,0
row_1826,KKK,2,1,1,0,1,1,6,3,and+person_is+same,and|person_is|same,person_is:1+same:2+different:1+not:1+and:1,155,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1827,NKN,1,1,0,0,0,1,3,1,same+different+person_is,different|person_is|same,person_is:1+same:1+different:1,84,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1828,KKN,1,1,0,1,2,2,7,3,or+not+same,not|or|same,person_is:2+same:1+different:1+not:2+or:1,158,KNN,0,KNK,0,KNK,0,KNN,0,KNN,0
row_1829,NKK,0,3,2,2,1,4,12,3,and+or+or,and|or|or,person_is:4+different:3+not:1+and:2+or:2,246,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1830,NNN,0,2,0,0,0,1,3,1,person_is+different+different,different|different|person_is,person_is:1+different:2,90,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1831,KNK,2,1,0,1,0,1,5,2,or+same+same,or|same|same,person_is:1+same:2+different:1+or:1,129,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1832,NKK,3,3,1,3,0,1,11,3,different+or+or,different|or|or,person_is:1+same:3+different:3+and:1+or:3,275,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_1833,KNK,2,0,0,1,1,2,6,3,person_is+person_is+or,or|person_is|person_is,person_is:2+same:2+not:1+or:1,130,NKN,0,NKN,0,NKK,0,KNK,1,KNK,1
row_1834,NKN,0,4,1,1,1,1,8,3,or+different+person_is,different|or|person_is,person_is:1+different:4+not:1+and:1+or:1,203,KNK,0,KNK,0,KNN,0,KNK,0,KNN,0
row_1835,KKK,3,0,1,1,1,2,8,3,or+not+same,not|or|same,person_is:2+same:3+not:1+and:1+or:1,182,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1836,NKK,2,2,1,1,0,1,7,3,and+different+different,and|different|different,person_is:1+same:2+different:2+and:1+or:1,180,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1837,NNK,1,4,1,1,1,0,8,3,different+or+not,different|not|or,same:1+different:4+not:1+and:1+or:1,219,KNN,0,KNN,0,NNK,1,KNN,0,NNK,1
row_1838,NKN,2,1,0,1,0,1,5,2,or+different+person_is,different|or|person_is,person_is:1+same:2+different:1+or:1,130,NNN,0,NNN,0,NKN,1,NNN,0,NNN,0
row_1839,KKK,2,1,0,0,1,0,4,2,same+same+not,not|same|same,same:2+different:1+not:1,122,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1840,NKN,2,2,1,1,1,1,8,3,not+or+same,not|or|same,person_is:1+same:2+different:2+not:1+and:1+or:1,197,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1841,KKN,1,0,1,0,0,3,5,2,person_is+person_is+and,and|person_is|person_is,person_is:3+same:1+and:1,95,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1842,NNK,1,2,1,0,0,1,5,2,and+different+person_is,and|different|person_is,person_is:1+same:1+different:2+and:1,130,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1843,NKK,2,1,0,1,2,1,7,3,same+or+not,not|or|same,person_is:1+same:2+different:1+not:2+or:1,171,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1844,NKN,2,3,1,2,1,1,10,3,or+different+or,different|or|or,person_is:1+same:2+different:3+not:1+and:1+or:2,247,NKN,1,NKN,1,NKN,1,NKN,1,NKK,0
row_1845,KNN,2,2,1,3,0,3,11,3,or+same+or,or|or|same,person_is:3+same:2+different:2+and:1+or:3,244,KKK,0,KKK,0,KKK,0,KKK,0,KKK,0
row_1846,NNK,0,2,0,1,0,2,5,2,different+person_is+or,different|or|person_is,person_is:2+different:2+or:1,117,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1847,NKN,2,1,2,0,1,2,8,3,same+not+and,and|not|same,person_is:2+same:2+different:1+not:1+and:2,179,NNK,0,NNK,0,NKN,1,NKN,1,NKN,1
row_1848,NNK,1,1,0,1,0,2,5,2,same+person_is+or,or|person_is|same,person_is:2+same:1+different:1+or:1,115,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1849,NKN,1,1,0,0,3,1,6,3,not+person_is+not,not|not|person_is,person_is:1+same:1+different:1+not:3,143,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_1850,NKK,2,0,0,0,3,1,6,3,not+same+not,not|not|same,person_is:1+same:2+not:3,141,NKK,1,NKK,1,NKK,1,KKN,0,NKK,1
row_1851,KNK,3,2,2,2,0,2,11,3,same+and+or,and|or|same,person_is:2+same:3+different:2+and:2+or:2,254,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1852,KNN,1,1,3,0,2,4,11,3,same+and+and,and|and|same,person_is:4+same:1+different:1+not:2+and:3,212,NKN,0,KNN,1,NNK,0,NKN,0,NNK,0
row_1853,KNN,1,3,1,1,1,1,8,3,or+and+person_is,and|or|person_is,person_is:1+same:1+different:3+not:1+and:1+or:1,201,KNK,0,KNK,0,KNK,0,NKN,0,NNN,0
row_1854,KNN,2,1,0,0,2,0,5,3,same+not+different,different|not|same,same:2+different:1+not:2,138,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1855,KNK,0,0,1,1,0,5,7,2,person_is+and+or,and|or|person_is,person_is:5+and:1+or:1,113,NNN,0,NNN,0,NNN,0,NNN,0,NNN,0
row_1856,NNN,1,3,0,1,1,0,6,3,different+or+different,different|different|or,same:1+different:3+not:1+or:1,168,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1857,KKK,2,2,1,0,1,0,6,3,not+same+same,not|same|same,same:2+different:2+not:1+and:1,167,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1858,NNK,2,3,3,0,2,1,11,3,and+not+different,and|different|not,person_is:1+same:2+different:3+not:2+and:3,267,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1859,NKK,2,0,0,0,1,1,4,2,same+not+person_is,not|person_is|same,person_is:1+same:2+not:1,104,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1860,KNN,1,3,1,1,1,1,8,3,different+or+same,different|or|same,person_is:1+same:1+different:3+not:1+and:1+or:1,199,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_1861,KKN,2,1,1,0,0,1,5,2,same+and+same,and|same|same,person_is:1+same:2+different:1+and:1,129,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1862,NNN,1,2,1,0,0,1,5,2,different+different+and,and|different|different,person_is:1+same:1+different:2+and:1,133,NKK,0,KKN,0,NNN,1,KKN,0,NNN,1
row_1863,NNN,0,4,2,0,0,1,7,2,and+different+and,and|and|different,person_is:1+different:4+and:2,181,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_1864,KKN,2,1,1,0,1,1,6,3,not+different+same,different|not|same,person_is:1+same:2+different:1+not:1+and:1,146,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1865,KNK,3,3,2,2,0,1,11,3,same+or+and,and|or|same,person_is:1+same:3+different:3+and:2+or:2,275,NKK,0,NNK,0,KNK,1,KNK,1,KNK,1
row_1866,NNN,1,2,1,1,0,2,7,3,different+and+person_is,and|different|person_is,person_is:2+same:1+different:2+and:1+or:1,161,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_1867,KKK,2,0,0,1,0,2,5,2,same+or+same,or|same|same,person_is:2+same:2+or:1,113,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1868,NKK,2,2,1,0,3,0,8,3,different+not+and,and|different|not,same:2+different:2+not:3+and:1,207,NKK,1,NKK,1,NNN,0,NNN,0,NNN,0
row_1869,NKK,1,0,0,0,3,2,6,3,same+not+not,not|not|same,person_is:2+same:1+not:3,128,NKN,0,NKK,1,NKN,0,NKK,1,NKN,0
row_1870,NKK,2,0,0,0,0,1,3,1,person_is+same+same,person_is|same|same,person_is:1+same:2,81,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1871,NNK,0,3,0,1,1,1,6,3,person_is+not+different,different|not|person_is,person_is:1+different:3+not:1+or:1,156,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_1872,NNK,2,0,2,1,1,4,10,3,and+and+person_is,and|and|person_is,person_is:4+same:2+not:1+and:2+or:1,196,NKK,0,NKK,0,NKK,0,NNK,1,NNK,1
row_1873,KNN,2,1,0,0,2,0,5,2,not+not+same,not|not|same,same:2+different:1+not:2,144,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1874,KNN,1,2,0,1,2,1,7,3,or+same+different,different|or|same,person_is:1+same:1+different:2+not:2+or:1,172,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_1875,NKK,2,0,0,0,1,1,4,2,same+person_is+not,not|person_is|same,person_is:1+same:2+not:1,104,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_1876,KNN,0,1,0,0,2,2,5,3,person_is+person_is+not,not|person_is|person_is,person_is:2+different:1+not:2,109,KNN,1,KNN,1,NNK,0,KNN,1,NNK,0
row_1877,NKK,2,2,0,1,1,0,6,3,different+same+or,different|or|same,same:2+different:2+not:1+or:1,166,NKK,1,NKK,1,NKK,1,KNK,0,NKK,1
row_1878,KNK,1,2,1,0,2,1,7,3,different+and+not,and|different|not,person_is:1+same:1+different:2+not:2+and:1,168,NNN,0,KNK,1,KNK,1,KNK,1,KNK,1
row_1879,KKK,1,3,0,2,2,1,9,3,person_is+or+not,not|or|person_is,person_is:1+same:1+different:3+not:2+or:2,220,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1880,KKN,1,1,2,0,0,3,7,3,person_is+person_is+and,and|person_is|person_is,person_is:3+same:1+different:1+and:2,144,NNK,0,KKN,1,NNK,0,KKN,1,KKN,1
row_1881,KKK,1,2,2,0,2,2,9,3,not+and+same,and|not|same,person_is:2+same:1+different:2+not:2+and:2,200,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_1882,KNK,1,4,1,1,1,0,8,3,or+different+not,different|not|or,same:1+different:4+not:1+and:1+or:1,219,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1883,KNK,0,4,0,3,1,2,10,3,different+or+or,different|or|or,person_is:2+different:4+not:1+or:3,231,KNK,1,KKN,0,NKK,0,KKN,0,KKN,0
row_1884,KNN,1,1,1,0,1,2,6,3,not+person_is+same,not|person_is|same,person_is:2+same:1+different:1+not:1+and:1,135,NKN,0,NKN,0,NKN,0,KNN,1,KNN,1
row_1885,KKN,1,3,1,2,1,2,10,3,or+different+not,different|not|or,person_is:2+same:1+different:3+not:1+and:1+or:2,230,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1886,KNK,1,0,0,1,0,3,5,2,or+person_is+person_is,or|person_is|person_is,person_is:3+same:1+or:1,97,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_1887,KKN,1,4,1,1,1,0,8,3,or+different+different,different|different|or,same:1+different:4+not:1+and:1+or:1,217,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_1888,KNK,1,2,0,3,3,3,12,3,or+not+or,not|or|or,person_is:3+same:1+different:2+not:3+or:3,260,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
